"iid","wave","is_male","attractiveness","sincerity","intelligence","fun","ambition","shared_interests"
261,11,FALSE,30,15,15,20,10,10
262,11,FALSE,17,17,17,17,16,16
263,11,FALSE,10,30,30,5,20,5
264,11,FALSE,30,10,10,20,15,15
265,11,FALSE,40,5,20,15,2,18
266,11,FALSE,30,10,10,20,20,10
267,11,FALSE,20,20,20,10,20,10
268,11,FALSE,30,15,15,15,10,15
269,11,FALSE,30,5,20,30,5,10
270,11,FALSE,18,15,16,17,18,16
271,11,FALSE,30,10,30,10,10,10
272,11,FALSE,40,10,10,30,10,0
273,11,TRUE,37,10,11,20,5,17
274,11,TRUE,40,5,10,30,10,5
275,11,TRUE,20,15,15,15,10,25
276,11,TRUE,25,13,11,23,13,15
277,11,TRUE,40,10,10,20,10,10
278,11,TRUE,25,15,20,25,10,5
279,11,TRUE,40,3,25,8,13,11
280,11,TRUE,35,20,15,10,10,10
281,11,TRUE,35,20,1,19,1,24
282,11,TRUE,25,15,20,10,20,10
283,11,TRUE,30,10,30,10,10,10
284,11,TRUE,25,15,20,20,5,15
285,11,TRUE,20,20,25,25,5,5
286,11,TRUE,20,10,15,15,15,25
287,11,TRUE,25,25,5,25,5,15
288,11,TRUE,40,5,10,20,5,20
289,11,TRUE,70,5,5,20,0,0
290,11,TRUE,30,30,10,20,5,5
291,11,TRUE,30,10,10,20,10,20
292,11,TRUE,30,13,12,20,10,15
293,11,TRUE,30,15,15,20,10,10
294,12,FALSE,35,10,25,10,10,10
295,12,FALSE,24,16,14,18,20,8
296,12,FALSE,50,0,5,25,0,20
297,12,FALSE,40,10,10,15,10,15
298,12,FALSE,30,30,20,10,5,5
299,12,FALSE,10,10,30,10,10,30
300,12,FALSE,15,20,20,20,15,10
301,12,FALSE,40,5,20,20,10,5
302,12,FALSE,75,5,10,5,5,0
303,12,FALSE,25,15,20,20,15,5
304,12,FALSE,15,10,10,15,25,25
305,12,FALSE,30,16,14,20,8,12
306,12,FALSE,22,13,18,18,16,13
307,12,FALSE,15,20,20,15,20,10
308,12,TRUE,19,17,18,19,11,16
309,12,TRUE,30,10,15,25,10,10
310,12,TRUE,25,10,18,22,13,12
311,12,TRUE,50,10,20,5,5,10
312,12,TRUE,50,0,10,25,0,15
313,12,TRUE,25,10,15,20,15,15
314,12,TRUE,25,10,10,25,10,20
315,12,TRUE,20,15,15,15,20,15
316,12,TRUE,30,10,15,30,10,5
317,12,TRUE,40,0,20,20,0,20
318,12,TRUE,5,35,35,10,15,0
319,12,TRUE,25,5,10,15,15,30
320,12,TRUE,20,10,10,10,20,10
321,12,TRUE,25,15,15,15,15,15
322,13,FALSE,30,30,20,5,5,10
323,13,FALSE,20,20,10,20,15,15
324,13,FALSE,60,5,5,15,5,10
325,13,FALSE,30,20,10,20,10,10
326,13,FALSE,20,10,10,20,20,20
327,13,FALSE,15,10,20,20,20,15
328,13,FALSE,30,5,30,5,20,10
329,13,FALSE,15,22,22,20,11,10
330,13,FALSE,25,10,10,25,10,20
331,13,FALSE,20,10,10,30,10,20
332,13,TRUE,50,10,5,20,5,10
333,13,TRUE,35,15,10,20,5,15
334,13,TRUE,25,10,15,25,10,15
335,13,TRUE,30,5,10,30,15,10
336,13,TRUE,30,15,20,10,15,10
337,13,TRUE,20,16,16,16,16,16
338,13,TRUE,25,5,20,25,10,15
339,13,TRUE,NA,NA,NA,NA,NA,NA
340,13,TRUE,NA,NA,NA,NA,NA,NA
341,14,FALSE,20,10,20,20,0,40
342,14,FALSE,55,10,5,15,5,10
343,14,FALSE,15,20,15,15,15,20
344,14,FALSE,20,10,20,20,10,20
345,14,FALSE,50,0,5,20,5,20
346,14,FALSE,NA,NA,NA,NA,NA,NA
347,14,FALSE,30,5,10,20,30,5
348,14,FALSE,25,15,15,15,15,15
349,14,FALSE,15,20,20,10,25,10
350,14,FALSE,15,15,15,15,25,15
351,14,FALSE,30,10,10,30,10,10
352,14,FALSE,20,20,20,10,15,15
353,14,FALSE,15,10,25,25,10,15
354,14,FALSE,25,5,20,15,17,18
355,14,FALSE,50,20,10,5,10,5
356,14,FALSE,30,10,15,15,30,0
357,14,FALSE,15,20,15,20,10,20
358,14,FALSE,30,5,25,10,25,5
359,14,FALSE,25,13,10,13,25,14
360,14,FALSE,30,10,10,20,10,20
361,14,TRUE,30,20,10,10,0,10
362,14,TRUE,25,25,20,10,10,10
363,14,TRUE,15,25,20,25,5,10
364,14,TRUE,20,10,20,10,20,20
365,14,TRUE,30,10,10,20,15,15
366,14,TRUE,20,15,15,20,10,20
367,14,TRUE,25,20,15,20,5,15
368,14,TRUE,15,15,20,15,15,20
369,14,TRUE,65,0,8,15,0,12
370,14,TRUE,50,10,10,10,10,10
371,14,TRUE,30,10,20,20,20,0
372,14,TRUE,40,15,10,20,0,15
373,14,TRUE,85,0,5,5,0,5
374,14,TRUE,35,20,20,10,5,10
375,14,TRUE,23,15,15,15,27,5
376,14,TRUE,40,5,15,15,5,20
377,14,TRUE,45,10,5,30,5,5
378,14,TRUE,10,10,20,20,30,10
379,15,FALSE,20,15,15,20,15,15
380,15,FALSE,20,15,15,20,20,10
381,15,FALSE,40,5,20,15,10,10
382,15,FALSE,80,0,10,10,0,0
383,15,FALSE,50,5,5,20,10,10
384,15,FALSE,25,15,15,10,20,15
385,15,FALSE,40,5,10,20,5,20
386,15,FALSE,15,10,30,10,15,20
387,15,FALSE,20,15,25,15,15,10
388,15,FALSE,20,15,14,16,1,16
389,15,FALSE,50,0,10,15,15,10
390,15,FALSE,20,20,20,20,10,10
391,15,FALSE,50,0,0,0,50,0
392,15,FALSE,15,20,15,25,15,10
393,15,FALSE,10,20,25,20,15,10
394,15,FALSE,20,15,15,15,20,15
395,15,FALSE,30,20,10,20,10,10
396,15,FALSE,16,15,18,18,18,15
397,15,TRUE,27,18,14,25,5,9
398,15,TRUE,35,20,10,20,5,10
399,15,TRUE,40,5,10,25,15,5
400,15,TRUE,40,10,20,10,10,10
401,15,TRUE,30,10,20,20,0,20
402,15,TRUE,10,25,10,20,10,25
403,15,TRUE,25,20,20,15,10,10
404,15,TRUE,27,10,20,25,4,14
405,15,TRUE,25,10,25,15,20,5
406,15,TRUE,40,0,20,30,0,10
407,15,TRUE,50,10,10,10,10,10
408,15,TRUE,20,25,15,15,10,15
409,15,TRUE,30,10,20,20,10,10
410,15,TRUE,50,10,10,10,5,5
411,15,TRUE,40,20,15,15,5,5
412,15,TRUE,95,1,1,1,1,1
413,15,TRUE,30,10,10,30,10,10
414,15,TRUE,15,15,15,15,15,25
415,15,TRUE,20,10,10,30,10,20
416,16,FALSE,30,10,10,30,10,10
417,16,FALSE,25,10,10,20,15,20
418,16,FALSE,20,15,20,15,15,15
419,16,FALSE,50,5,10,20,5,10
420,16,FALSE,25,10,10,15,25,15
421,16,FALSE,30,10,30,10,10,10
422,16,TRUE,45,5,10,20,10,10
423,16,TRUE,40,10,10,20,10,10
424,16,TRUE,25,15,15,15,15,15
425,16,TRUE,25,19,10,20,6,20
426,16,TRUE,60,5,5,20,5,5
427,16,TRUE,25,10,10,25,20,10
428,16,TRUE,50,10,10,10,10,10
429,16,TRUE,75,5,5,5,5,5
430,17,FALSE,25,20,10,30,10,5
431,17,FALSE,50,10,10,10,10,10
432,17,FALSE,20,0,25,15,25,15
433,17,FALSE,30,10,20,20,10,10
434,17,FALSE,30,20,10,20,10,10
435,17,FALSE,50,2,8,45,1,4
436,17,FALSE,20,20,20,20,20,0
437,17,FALSE,28,12,13,10,12,25
438,17,FALSE,20,12,15,15,14,14
439,17,FALSE,30,10,10,10,20,20
440,17,TRUE,35,5,30,20,5,5
441,17,TRUE,50,0,20,20,0,10
442,17,TRUE,60,0,10,30,0,0
443,17,TRUE,40,10,10,30,0,10
444,17,TRUE,50,10,0,20,0,20
445,17,TRUE,60,5,5,20,5,5
446,17,TRUE,30,20,15,15,15,5
447,17,TRUE,25,20,20,20,0,15
448,17,TRUE,30,20,15,20,0,15
449,17,TRUE,55,2,1,40,1,1
450,17,TRUE,50,5,5,5,5,30
451,17,TRUE,40,10,10,20,10,10
452,17,TRUE,30,5,10,30,10,15
453,17,TRUE,30,30,30,5,0,5
454,18,FALSE,20,20,10,20,20,10
455,18,FALSE,20,16,13,19,13,19
456,18,FALSE,20,10,20,10,30,10
457,18,FALSE,20,20,10,15,20,15
458,18,FALSE,30,10,30,10,20,0
459,18,FALSE,50,0,10,30,0,10
460,18,TRUE,15,20,15,15,20,15
461,18,TRUE,50,20,10,10,10,0
462,18,TRUE,10,30,20,10,10,20
463,18,TRUE,15,15,15,15,15,25
464,18,TRUE,20,20,20,10,20,10
465,18,TRUE,50,10,10,10,10,10
466,19,FALSE,25,15,15,20,10,15
467,19,FALSE,50,10,20,15,5,0
468,19,FALSE,25,15,15,15,20,10
469,19,FALSE,40,10,10,20,10,10
470,19,FALSE,40,10,20,10,10,10
471,19,FALSE,25,10,15,15,15,20
472,19,FALSE,20,10,20,30,10,10
473,19,FALSE,20,15,15,20,15,15
474,19,FALSE,10,10,10,10,50,10
475,19,FALSE,30,10,20,20,10,10
476,19,FALSE,30,10,10,20,10,20
477,19,FALSE,20,20,15,15,15,15
478,19,FALSE,20,10,10,10,20,30
479,19,FALSE,30,10,15,20,15,10
480,19,FALSE,20,14,16,20,12,18
481,19,TRUE,35,10,15,20,0,20
482,19,TRUE,19,10,18,20,13,20
483,19,TRUE,50,0,10,20,0,20
484,19,TRUE,25,10,25,15,5,20
485,19,TRUE,20,15,15,15,20,15
486,19,TRUE,30,15,15,20,10,10
487,19,TRUE,20,15,15,20,15,15
488,19,TRUE,20,20,20,20,10,10
489,19,TRUE,60,0,0,40,0,0
490,19,TRUE,50,0,0,30,0,20
491,19,TRUE,40,10,10,20,10,10
492,19,TRUE,50,0,30,20,0,0
493,19,TRUE,30,20,10,30,5,5
494,19,TRUE,75,5,5,5,5,5
495,19,TRUE,20,20,30,10,20,10
496,20,FALSE,25,20,5,20,20,10
497,20,FALSE,20,20,15,15,10,20
498,20,FALSE,25,15,10,25,15,10
499,20,FALSE,50,5,8,20,8,9
500,20,FALSE,50,5,10,20,5,10
501,20,FALSE,40,10,10,20,5,15
502,20,TRUE,30,20,20,10,0,20
503,20,TRUE,75,5,5,5,5,5
504,20,TRUE,50,10,10,20,0,10
505,20,TRUE,20,16,16,18,14,16
506,20,TRUE,20,15,20,15,15,15
507,20,TRUE,35,10,20,20,5,10
508,20,TRUE,35,10,10,25,10,10
509,21,FALSE,50,10,10,10,10,10
510,21,FALSE,35,10,15,20,10,10
511,21,FALSE,60,5,10,10,5,10
512,21,FALSE,50,5,5,20,10,10
513,21,FALSE,50,0,10,20,10,10
514,21,FALSE,30,10,10,30,10,10
515,21,FALSE,25,10,15,25,15,10
516,21,FALSE,35,10,10,20,5,20
517,21,FALSE,25,30,10,10,15,10
518,21,FALSE,30,20,15,20,5,10
519,21,FALSE,50,5,10,5,30,0
520,21,FALSE,40,5,20,10,10,15
521,21,FALSE,20,10,20,20,20,10
522,21,FALSE,10,20,15,20,15,20
523,21,FALSE,45,5,15,20,0,15
524,21,FALSE,30,10,15,20,15,10
525,21,FALSE,20,30,5,20,15,10
526,21,FALSE,50,5,10,20,10,5
527,21,FALSE,60,5,5,10,5,10
528,21,FALSE,20,30,30,10,10,NA
529,21,FALSE,20,20,20,10,10,20
530,21,FALSE,30,20,20,10,10,10
531,21,TRUE,15,30,20,20,10,5
532,21,TRUE,25,20,20,20,5,10
533,21,TRUE,20,20,20,15,10,15
534,21,TRUE,30,15,15,15,15,10
535,21,TRUE,30,10,15,20,10,15
536,21,TRUE,30,15,30,10,10,5
537,21,TRUE,40,5,10,20,5,20
538,21,TRUE,40,10,10,20,0,20
539,21,TRUE,20,20,20,15,20,5
540,21,TRUE,30,10,10,20,10,20
541,21,TRUE,30,20,0,30,0,20
542,21,TRUE,50,5,5,25,0,15
543,21,TRUE,20,16,16,17,16,15
544,21,TRUE,20,20,10,20,10,20
545,21,TRUE,50,10,10,20,5,5
546,21,TRUE,50,0,20,30,0,0
547,21,TRUE,30,10,10,30,10,10
548,21,TRUE,60,0,0,20,0,20
549,21,TRUE,50,10,5,20,5,10
550,21,TRUE,30,3,30,30,3,4
551,21,TRUE,25,5,20,20,15,15
552,21,TRUE,90,0,0,0,0,10
