"iid","is_male","attractiveness","sincerity","intelligence","fun","ambition","shared_interests"
80,FALSE,NA,NA,NA,NA,NA,NA
81,FALSE,NA,NA,NA,NA,NA,NA
82,FALSE,NA,NA,NA,NA,NA,NA
83,FALSE,NA,NA,NA,NA,NA,NA
84,FALSE,NA,NA,NA,NA,NA,NA
85,FALSE,NA,NA,NA,NA,NA,NA
86,FALSE,NA,NA,NA,NA,NA,NA
87,FALSE,NA,NA,NA,NA,NA,NA
88,FALSE,NA,NA,NA,NA,NA,NA
89,FALSE,NA,NA,NA,NA,NA,NA
90,FALSE,NA,NA,NA,NA,NA,NA
91,FALSE,NA,NA,NA,NA,NA,NA
92,FALSE,NA,NA,NA,NA,NA,NA
93,FALSE,NA,NA,NA,NA,NA,NA
94,TRUE,NA,NA,NA,NA,NA,NA
95,TRUE,NA,NA,NA,NA,NA,NA
96,TRUE,NA,NA,NA,NA,NA,NA
97,TRUE,NA,NA,NA,NA,NA,NA
98,TRUE,NA,NA,NA,NA,NA,NA
99,TRUE,NA,NA,NA,NA,NA,NA
100,TRUE,NA,NA,NA,NA,NA,NA
101,TRUE,NA,NA,NA,NA,NA,NA
102,TRUE,NA,NA,NA,NA,NA,NA
103,TRUE,NA,NA,NA,NA,NA,NA
104,TRUE,NA,NA,NA,NA,NA,NA
105,TRUE,NA,NA,NA,NA,NA,NA
106,TRUE,NA,NA,NA,NA,NA,NA
107,TRUE,NA,NA,NA,NA,NA,NA
108,TRUE,NA,NA,NA,NA,NA,NA
109,TRUE,NA,NA,NA,NA,NA,NA
110,TRUE,NA,NA,NA,NA,NA,NA
111,TRUE,NA,NA,NA,NA,NA,NA
112,FALSE,NA,NA,NA,NA,NA,NA
113,FALSE,NA,NA,NA,NA,NA,NA
114,FALSE,NA,NA,NA,NA,NA,NA
115,FALSE,NA,NA,NA,NA,NA,NA
116,FALSE,NA,NA,NA,NA,NA,NA
117,FALSE,NA,NA,NA,NA,NA,NA
119,FALSE,NA,NA,NA,NA,NA,NA
120,FALSE,NA,NA,NA,NA,NA,NA
121,FALSE,NA,NA,NA,NA,NA,NA
122,TRUE,NA,NA,NA,NA,NA,NA
123,TRUE,NA,NA,NA,NA,NA,NA
124,TRUE,NA,NA,NA,NA,NA,NA
125,TRUE,NA,NA,NA,NA,NA,NA
126,TRUE,NA,NA,NA,NA,NA,NA
127,TRUE,NA,NA,NA,NA,NA,NA
128,TRUE,NA,NA,NA,NA,NA,NA
129,TRUE,NA,NA,NA,NA,NA,NA
130,TRUE,NA,NA,NA,NA,NA,NA
131,TRUE,NA,NA,NA,NA,NA,NA
132,FALSE,8,10,10,7,9,7
133,FALSE,7,7,7,7,7,7
134,FALSE,8,9,7,8,7,5
135,FALSE,8,8,8,9,9,8
136,FALSE,NA,NA,NA,NA,NA,NA
137,TRUE,NA,NA,NA,NA,NA,NA
138,TRUE,9,8,9,9,6,5
139,TRUE,10,9,6,7,2,7
140,TRUE,7,7,7,7,6,7
141,TRUE,8,8,9,9,7,7
142,FALSE,8,6,7,9,7,7
143,FALSE,7,9,9,8,9,9
144,FALSE,8,7,7,8,6,7
145,FALSE,8,8,8,9,9,8
146,FALSE,NA,NA,NA,NA,NA,NA
147,FALSE,10,6,6,9,6,6
148,FALSE,NA,NA,NA,NA,NA,NA
149,FALSE,7,7,7,7,7,7
150,FALSE,9,4,4,7,7,7
151,FALSE,8,7,8,9,9,7
152,FALSE,6,9,7,8,7,6
153,FALSE,7,7,8,7,8,7
154,FALSE,NA,NA,NA,NA,NA,NA
155,FALSE,7,8,7,9,7,9
156,FALSE,9,8,9,8,9,9
157,FALSE,8,8,8,7,7,8
158,TRUE,9,8,6,7,5,7
159,TRUE,9,8,6,9,5,7
160,TRUE,8,7,8,7,9,8
161,TRUE,8,8,9,9,5,9
162,TRUE,9,5,8,8,6,7
163,TRUE,9,7,7,9,7,9
164,TRUE,9,7,7,8,6,7
165,TRUE,9,8,5,7,2,5
166,TRUE,10,7,5,8,5,7
167,TRUE,9,5,6,8,7,8
168,TRUE,NA,NA,NA,NA,NA,NA
169,TRUE,9,7,7,9,6,7
170,TRUE,9,7,6,8,8,7
171,TRUE,9,7,8,9,9,7
172,TRUE,10,3,4,7,2,5
173,TRUE,8,7,6,8,6,6
174,FALSE,8,8,7,8,7,7
175,FALSE,9,6,6,9,6,7
176,FALSE,8,8,7,7,7,7
177,FALSE,7,8,6,7,6,7
178,FALSE,7,8,8,8,8,8
179,FALSE,7,9,8,7,7,9
180,FALSE,8,8,7,10,5,7
181,FALSE,10,9,8,8,8,8
182,FALSE,8,7,7,8,7,7
183,FALSE,9,9,9,9,9,9
184,TRUE,10,6,5,9,8,8
185,TRUE,10,8,8,10,7,8
186,TRUE,8,5,5,7,5,8
187,TRUE,10,8,7,9,6,7
188,TRUE,10,6,6,8,6,6
189,TRUE,10,7,7,8,7,9
190,TRUE,9,8,5,7,4,7
191,TRUE,9,7,6,6,5,7
192,TRUE,NA,NA,NA,NA,NA,NA
193,TRUE,9,5,6,8,4,5
194,FALSE,10,8,8,10,9,9
195,FALSE,9,10,7,8,6,9
196,FALSE,8,7,8,8,7,6
197,FALSE,9,8,7,8,8,6
198,FALSE,NA,NA,NA,NA,NA,NA
199,FALSE,9,2,9,7,9,6
200,FALSE,8,8,8,7,8,8
201,FALSE,7,8,8,7,8,7
202,FALSE,7,9,8,9,8,8
203,FALSE,6,10,7,8,8,6
204,FALSE,9,7,7,8,5,8
205,FALSE,9,7,7,8,7,9
206,FALSE,NA,NA,NA,NA,NA,NA
207,FALSE,9,9,10,10,9,9
208,FALSE,9,7,5,7,6,7
209,FALSE,NA,NA,NA,NA,NA,NA
210,FALSE,9,5,5,8,3,7
211,FALSE,8,8,9,10,9,9
212,FALSE,8,6,6,8,6,6
213,FALSE,9,10,9,9,9,9
214,TRUE,9,7,7,8,6,6
215,TRUE,10,6,5,10,4,8
216,TRUE,10,8,8,8,8,8
217,TRUE,10,6,7,7,2,4
218,TRUE,10,5,4,6,4,4
219,TRUE,8,6,6,8,6,6
220,TRUE,10,8,8,9,9,10
221,TRUE,9,6,5,9,4,8
222,TRUE,10,6,2,10,3,6
223,TRUE,8,3,4,8,3,5
224,TRUE,NA,NA,NA,NA,NA,NA
225,TRUE,9,8,8,7,8,8
226,TRUE,10,4,6,5,4,8
227,TRUE,10,9,8,10,7,7
228,TRUE,7,4,5,7,4,7
229,TRUE,10,5,5,10,5,5
230,TRUE,8,6,6,6,3,7
231,TRUE,9,6,6,8,7,7
232,TRUE,9,7,8,8,7,6
233,TRUE,7,8,8,8,7,7
234,FALSE,25,20,15,20,10,10
235,FALSE,20,20,15,20,10,15
236,FALSE,25,10,10,15,20,20
237,FALSE,20,15,15,20,10,20
238,FALSE,15,20,20,15,20,15
239,FALSE,15,15,15,15,25,15
240,FALSE,40,5,10,25,10,10
241,FALSE,15,25,35,5,15,5
242,FALSE,25,15,15,25,10,10
243,TRUE,25,20,15,20,5,15
244,TRUE,50,10,10,10,10,10
245,TRUE,25,17,13,12,15,18
246,TRUE,50,10,10,25,0,5
247,TRUE,25,15,20,15,10,15
248,TRUE,30,10,20,25,10,5
249,TRUE,22,17,12,19,10,20
250,TRUE,30,10,10,30,10,10
251,TRUE,25,13,15,20,12,15
252,FALSE,40,10,10,10,10,20
253,FALSE,30,10,15,15,10,20
254,FALSE,NA,NA,NA,NA,NA,NA
255,FALSE,50,10,10,10,10,10
256,FALSE,25,15,15,20,15,10
257,FALSE,40,10,20,10,10,10
258,FALSE,23,5,10,15,27,20
259,FALSE,17,18,15,18,16,16
260,FALSE,25,10,18,19,18,10
261,FALSE,50,15,10,10,5,10
262,FALSE,17,16,16,17,17,17
263,FALSE,10,30,10,10,30,10
264,FALSE,25,20,15,20,20,20
265,FALSE,60,2,10,10,3,15
266,FALSE,30,15,20,15,10,10
267,FALSE,10,35,40,5,5,5
268,FALSE,30,15,15,20,5,15
269,FALSE,25,10,20,25,10,10
270,FALSE,17,16,17,16,16,18
271,FALSE,40,10,15,15,10,10
272,FALSE,40,10,10,30,5,5
273,TRUE,37,10,11,20,5,17
274,TRUE,40,10,10,30,0,10
275,TRUE,20,10,10,15,15,30
276,TRUE,25,10,10,25,15,15
277,TRUE,50,0,0,30,0,20
278,TRUE,25,20,20,25,5,5
279,TRUE,35,20,15,15,5,10
280,TRUE,NA,NA,NA,NA,NA,NA
281,TRUE,30,15,10,15,10,20
282,TRUE,35,15,10,20,10,10
283,TRUE,30,10,30,10,10,10
284,TRUE,15,15,15,20,25,10
285,TRUE,30,10,20,20,10,10
286,TRUE,20,15,15,15,10,25
287,TRUE,25,8,15,25,7,20
288,TRUE,40,15,15,30,0,0
289,TRUE,50,10,10,20,5,5
290,TRUE,30,20,10,30,5,5
291,TRUE,30,10,10,20,10,20
292,TRUE,25,20,10,20,10,15
293,TRUE,30,15,15,20,10,10
294,FALSE,15,10,20,20,20,15
295,FALSE,15,20,18,15,15,17
296,FALSE,35,5,10,20,15,15
297,FALSE,40,10,10,20,10,10
298,FALSE,20,25,15,10,10,20
299,FALSE,15,15,20,15,20,15
300,FALSE,20,15,20,15,15,15
301,FALSE,25,15,10,20,10,20
302,FALSE,40,30,10,10,5,5
303,FALSE,30,10,10,20,10,20
304,FALSE,10,20,20,20,10,10
305,FALSE,12,30,19,21,10,8
306,FALSE,20,22,18,15,15,10
307,FALSE,15,20,20,13,17,15
308,TRUE,19,17,18,19,11,16
309,TRUE,30,10,10,20,20,10
310,TRUE,NA,NA,NA,NA,NA,NA
311,TRUE,50,15,10,5,10,10
312,TRUE,40,10,10,15,10,15
313,TRUE,25,10,15,20,15,15
314,TRUE,25,10,15,25,5,20
315,TRUE,NA,NA,NA,NA,NA,NA
316,TRUE,30,10,15,30,10,5
317,TRUE,40,0,20,20,0,20
318,TRUE,NA,NA,NA,NA,NA,NA
319,TRUE,40,10,5,25,15,5
320,TRUE,35,10,10,30,10,5
321,TRUE,NA,NA,NA,NA,NA,NA
322,FALSE,NA,NA,NA,NA,NA,NA
323,FALSE,20,30,10,20,10,10
324,FALSE,85,3,2,5,3,2
325,FALSE,30,10,10,20,10,20
326,FALSE,40,10,10,10,10,20
327,FALSE,25,10,20,15,10,20
328,FALSE,40,10,20,10,10,10
329,FALSE,15,20,20,15,15,15
330,FALSE,40,5,10,25,5,15
331,FALSE,NA,NA,NA,NA,NA,NA
332,TRUE,60,10,5,10,5,10
333,TRUE,30,10,10,30,10,10
334,TRUE,20,10,10,20,10,30
335,TRUE,40,5,10,25,5,15
336,TRUE,25,20,25,10,10,10
337,TRUE,20,16,16,16,16,16
338,TRUE,25,15,10,25,10,15
339,TRUE,30,10,20,15,10,15
340,TRUE,40,10,10,20,10,10
341,FALSE,50,10,10,10,10,10
342,FALSE,45,25,5,25,0,0
343,FALSE,30,10,10,25,10,15
344,FALSE,20,15,15,20,20,10
345,FALSE,25,10,10,10,35,10
346,FALSE,50,10,5,20,5,10
347,FALSE,NA,NA,NA,NA,NA,NA
348,FALSE,10,20,20,10,20,20
349,FALSE,15,15,15,15,20,20
350,FALSE,NA,NA,NA,NA,NA,NA
351,FALSE,30,10,10,30,10,10
352,FALSE,20,15,20,15,15,15
353,FALSE,NA,NA,NA,NA,NA,NA
354,FALSE,20,15,15,15,15,20
355,FALSE,50,10,20,10,10,0
356,FALSE,40,0,20,10,30,0
357,FALSE,25,15,15,20,5,20
358,FALSE,NA,NA,NA,NA,NA,NA
359,FALSE,25,10,10,25,20,10
360,FALSE,20,10,10,20,10,20
361,TRUE,30,20,20,10,10,20
362,TRUE,25,17,17,17,12,12
363,TRUE,20,30,15,25,5,5
364,TRUE,20,10,25,15,15,15
365,TRUE,50,10,10,10,10,10
366,TRUE,20,15,15,20,10,20
367,TRUE,30,15,15,20,5,15
368,TRUE,30,0,10,30,10,20
369,TRUE,40,10,10,15,5,20
370,TRUE,40,10,10,5,15,10
371,TRUE,50,2,2,40,2,2
372,TRUE,45,15,5,15,5,15
373,TRUE,85,1,1,10,1,1
374,TRUE,60,10,10,5,10,5
375,TRUE,40,10,5,20,5,20
376,TRUE,NA,NA,NA,NA,NA,NA
377,TRUE,20,20,20,20,20,20
378,TRUE,30,10,20,20,20,10
379,FALSE,NA,NA,NA,NA,NA,NA
380,FALSE,NA,NA,NA,NA,NA,NA
381,FALSE,35,10,10,15,15,15
382,FALSE,20,20,20,20,10,10
383,FALSE,25,20,20,15,10,10
384,FALSE,40,20,20,20,0,0
385,FALSE,NA,NA,NA,NA,NA,NA
386,FALSE,15,20,20,15,15,15
387,FALSE,25,15,15,15,10,20
388,FALSE,20,16,16,16,16,16
389,FALSE,25,5,15,25,15,15
390,FALSE,NA,NA,NA,NA,NA,NA
391,FALSE,50,20,10,0,20,0
392,FALSE,20,15,20,20,10,15
393,FALSE,17,17,17,17,15,17
394,FALSE,15,20,15,20,12,18
395,FALSE,40,10,10,20,10,10
396,FALSE,17,16,16,18,15,18
397,TRUE,16,20,19,17,18,10
398,TRUE,40,10,15,20,5,10
399,TRUE,NA,NA,NA,NA,NA,NA
400,TRUE,NA,NA,NA,NA,NA,NA
401,TRUE,30,10,20,25,0,15
402,TRUE,30,15,10,20,5,20
403,TRUE,20,20,15,20,10,15
404,TRUE,30,12,14,20,12,12
405,TRUE,20,10,20,10,30,10
406,TRUE,40,10,20,20,5,5
407,TRUE,50,10,10,10,10,10
408,TRUE,40,10,10,20,10,10
409,TRUE,20,15,15,20,15,15
410,TRUE,NA,NA,NA,NA,NA,NA
411,TRUE,40,20,20,10,10,0
412,TRUE,80,5,1,8,5,1
413,TRUE,35,10,10,30,5,10
414,TRUE,NA,NA,NA,NA,NA,NA
415,TRUE,20,10,20,10,20,20
416,FALSE,30,10,15,20,10,15
417,FALSE,20,15,10,15,10,30
418,FALSE,25,20,15,15,10,15
419,FALSE,NA,NA,NA,NA,NA,NA
420,FALSE,25,15,10,15,20,15
421,FALSE,30,20,20,10,10,10
422,TRUE,30,20,10,15,15,10
423,TRUE,30,10,10,20,20,10
424,TRUE,NA,NA,NA,NA,NA,NA
425,TRUE,NA,NA,NA,NA,NA,NA
426,TRUE,NA,NA,NA,NA,NA,NA
427,TRUE,NA,NA,NA,NA,NA,NA
428,TRUE,50,10,10,10,10,10
429,TRUE,50,10,10,10,10,10
430,FALSE,20,20,15,25,10,10
431,FALSE,50,10,10,10,10,10
432,FALSE,40,5,20,20,10,5
433,FALSE,25,15,20,25,5,10
434,FALSE,30,20,20,10,10,10
435,FALSE,50,2,3,40,3,2
436,FALSE,30,15,20,15,10,10
437,FALSE,32,10,15,12,13,18
438,FALSE,25,10,15,18,15,17
439,FALSE,NA,NA,NA,NA,NA,NA
440,TRUE,80,0,10,10,0,0
441,TRUE,50,10,10,10,10,10
442,TRUE,60,0,0,40,0,0
443,TRUE,40,20,10,10,10,10
444,TRUE,50,10,10,20,5,5
445,TRUE,50,20,5,15,5,5
446,TRUE,NA,NA,NA,NA,NA,NA
447,TRUE,30,25,15,20,5,5
448,TRUE,35,10,15,25,0,15
449,TRUE,50,8,8,33,0,1
450,TRUE,40,10,10,10,20,10
451,TRUE,40,15,15,15,10,5
452,TRUE,50,5,5,30,0,10
453,TRUE,NA,NA,NA,NA,NA,NA
454,FALSE,20,10,10,20,20,20
455,FALSE,20,15,15,20,15,15
456,FALSE,20,10,20,10,30,10
457,FALSE,20,20,20,15,10,15
458,FALSE,40,20,30,10,0,0
459,FALSE,NA,NA,NA,NA,NA,NA
460,TRUE,NA,NA,NA,NA,NA,NA
461,TRUE,40,10,10,20,10,10
462,TRUE,30,20,10,20,10,10
463,TRUE,15,15,15,15,15,25
464,TRUE,30,10,20,20,10,10
465,TRUE,NA,NA,NA,NA,NA,NA
466,FALSE,20,15,15,15,10,25
467,FALSE,30,10,20,15,10,15
468,FALSE,20,25,15,10,20,10
469,FALSE,30,10,30,10,10,10
470,FALSE,50,10,10,10,10,10
471,FALSE,30,15,10,15,10,20
472,FALSE,40,10,10,20,10,10
473,FALSE,20,15,15,20,15,15
474,FALSE,40,10,20,10,10,10
475,FALSE,25,5,15,20,15,20
476,FALSE,NA,NA,NA,NA,NA,NA
477,FALSE,20,18,17,17,14,14
478,FALSE,NA,NA,NA,NA,NA,NA
479,FALSE,NA,NA,NA,NA,NA,NA
480,FALSE,16,16,17,22,18,21
481,TRUE,25,10,10,25,5,25
482,TRUE,20,15,20,15,15,15
483,TRUE,50,20,0,10,10,10
484,TRUE,30,15,15,15,10,15
485,TRUE,20,15,15,20,15,15
486,TRUE,15,20,20,15,20,10
487,TRUE,20,15,15,15,20,15
488,TRUE,30,5,10,10,10,35
489,TRUE,50,0,0,50,0,0
490,TRUE,60,5,5,15,5,10
491,TRUE,40,10,10,20,10,10
492,TRUE,100,0,0,0,0,0
493,TRUE,25,15,10,20,10,20
494,TRUE,40,10,10,10,10,20
495,TRUE,16,20,16,16,16,16
496,FALSE,20,20,20,20,0,0
497,FALSE,NA,NA,NA,NA,NA,NA
498,FALSE,NA,NA,NA,NA,NA,NA
499,FALSE,50,5,10,25,0,10
500,FALSE,70,5,5,10,5,5
501,FALSE,30,10,10,10,10,30
502,TRUE,30,20,10,10,10,20
503,TRUE,75,5,5,5,5,5
504,TRUE,50,0,10,40,0,0
505,TRUE,NA,NA,NA,NA,NA,NA
506,TRUE,20,20,20,20,20,20
507,TRUE,35,10,30,10,5,10
508,TRUE,25,10,10,25,10,20
509,FALSE,50,10,10,20,5,5
510,FALSE,30,20,20,10,10,10
511,FALSE,30,10,20,20,10,10
512,FALSE,60,5,5,5,5,20
513,FALSE,NA,NA,NA,NA,NA,NA
514,FALSE,30,20,10,30,0,10
515,FALSE,30,15,15,15,10,5
516,FALSE,40,10,10,15,5,20
517,FALSE,20,20,15,25,10,10
518,FALSE,30,20,20,20,5,5
519,FALSE,NA,NA,NA,NA,NA,NA
520,FALSE,30,15,10,20,10,15
521,FALSE,20,20,10,20,10,20
522,FALSE,15,15,20,20,10,20
523,FALSE,45,20,5,20,0,10
524,FALSE,25,15,15,20,10,15
525,FALSE,25,25,10,15,10,15
526,FALSE,70,5,5,5,10,5
527,FALSE,40,10,10,10,10,20
528,FALSE,40,5,25,10,5,15
529,FALSE,20,15,20,10,15,20
530,FALSE,30,20,10,20,10,10
531,TRUE,30,30,20,20,0,0
532,TRUE,NA,NA,NA,NA,NA,NA
533,TRUE,25,15,20,20,10,10
534,TRUE,30,30,10,10,10,10
535,TRUE,25,15,15,20,10,15
536,TRUE,60,10,10,5,5,10
537,TRUE,40,15,15,20,0,10
538,TRUE,50,20,10,20,0,0
539,TRUE,40,10,10,10,10,20
540,TRUE,25,15,15,15,15,15
541,TRUE,20,20,20,20,20,20
542,TRUE,40,10,20,30,0,0
543,TRUE,25,20,15,15,15,10
544,TRUE,20,20,20,10,20,10
545,TRUE,20,20,15,15,15,15
546,TRUE,30,30,20,20,0,0
547,TRUE,NA,NA,NA,NA,NA,NA
548,TRUE,60,0,0,20,0,20
549,TRUE,40,0,20,25,0,15
550,TRUE,70,5,5,10,5,5
551,TRUE,20,10,10,10,10,40
552,TRUE,80,0,5,5,0,10
