"iid","is_male","attractiveness","sincerity","intelligence","fun","ambition"
243,TRUE,7,9,8,7,5
244,TRUE,8,9,9,7,10
245,TRUE,6,7,9,7,7
246,TRUE,7,8,7,7,7
247,TRUE,4,8,8,3,3
248,TRUE,6,7,7,8,8
249,TRUE,7,9,9,8,9
250,TRUE,10,9,10,8,10
251,TRUE,8,10,10,9,9
252,FALSE,8,8,8,10,9
253,FALSE,7,9,8,8,5
254,FALSE,8,7,10,9,9
255,FALSE,6,6,6,6,6
256,FALSE,7,8,8,7,7
257,FALSE,5,9,8,8,10
258,FALSE,8,10,9,9,4
259,FALSE,NA,NA,NA,NA,NA
260,FALSE,7,8,9,6,6
261,FALSE,5,8,8,7,8
262,FALSE,6,9,9,5,3
263,FALSE,NA,NA,NA,NA,NA
264,FALSE,8,8,9,8,6
265,FALSE,3,3,9,3,9
266,FALSE,8,5,8,9,4
267,FALSE,5,5,5,5,5
268,FALSE,8,8,8,8,8
269,FALSE,8,5,8,7,9
270,FALSE,5,4,8,7,7
271,FALSE,9,10,9,10,10
272,FALSE,9,9,9,9,9
273,TRUE,10,9,7,5,5
274,TRUE,8,8,10,10,9
275,TRUE,10,7,10,5,10
276,TRUE,7,8,9,7,7
277,TRUE,4,8,8,8,5
278,TRUE,8,8,8,8,8
279,TRUE,8,7,10,3,5
280,TRUE,5,9,8,5,7
281,TRUE,7,9,8,7,4
282,TRUE,7,7,7,7,7
283,TRUE,7,4,7,7,7
284,TRUE,8,5,7,7,7
285,TRUE,9,9,9,9,9
286,TRUE,4,8,7,8,9
287,TRUE,8,8,8,8,8
288,TRUE,4,7,5,4,7
289,TRUE,3,9,9,8,9
290,TRUE,5,4,10,5,9
291,TRUE,7,9,9,7,9
292,TRUE,9,10,10,9,10
293,TRUE,7,9,9,8,9
294,FALSE,NA,NA,NA,NA,NA
295,FALSE,NA,NA,NA,NA,NA
296,FALSE,NA,NA,NA,NA,NA
297,FALSE,NA,NA,NA,NA,NA
298,FALSE,NA,NA,NA,NA,NA
299,FALSE,NA,NA,NA,NA,NA
300,FALSE,NA,NA,NA,NA,NA
301,FALSE,NA,NA,NA,NA,NA
302,FALSE,NA,NA,NA,NA,NA
303,FALSE,NA,NA,NA,NA,NA
304,FALSE,NA,NA,NA,NA,NA
305,FALSE,NA,NA,NA,NA,NA
306,FALSE,NA,NA,NA,NA,NA
307,FALSE,NA,NA,NA,NA,NA
308,TRUE,NA,NA,NA,NA,NA
309,TRUE,NA,NA,NA,NA,NA
310,TRUE,NA,NA,NA,NA,NA
311,TRUE,NA,NA,NA,NA,NA
312,TRUE,NA,NA,NA,NA,NA
313,TRUE,NA,NA,NA,NA,NA
314,TRUE,NA,NA,NA,NA,NA
315,TRUE,NA,NA,NA,NA,NA
316,TRUE,NA,NA,NA,NA,NA
317,TRUE,NA,NA,NA,NA,NA
318,TRUE,NA,NA,NA,NA,NA
319,TRUE,NA,NA,NA,NA,NA
320,TRUE,NA,NA,NA,NA,NA
321,TRUE,NA,NA,NA,NA,NA
322,FALSE,NA,NA,NA,NA,NA
323,FALSE,NA,NA,NA,NA,NA
324,FALSE,NA,NA,NA,NA,NA
325,FALSE,NA,NA,NA,NA,NA
326,FALSE,NA,NA,NA,NA,NA
327,FALSE,NA,NA,NA,NA,NA
328,FALSE,NA,NA,NA,NA,NA
329,FALSE,NA,NA,NA,NA,NA
330,FALSE,NA,NA,NA,NA,NA
331,FALSE,NA,NA,NA,NA,NA
332,TRUE,NA,NA,NA,NA,NA
333,TRUE,NA,NA,NA,NA,NA
334,TRUE,NA,NA,NA,NA,NA
335,TRUE,NA,NA,NA,NA,NA
336,TRUE,NA,NA,NA,NA,NA
337,TRUE,NA,NA,NA,NA,NA
338,TRUE,NA,NA,NA,NA,NA
339,TRUE,NA,NA,NA,NA,NA
340,TRUE,NA,NA,NA,NA,NA
341,FALSE,NA,NA,NA,NA,NA
342,FALSE,NA,NA,NA,NA,NA
343,FALSE,NA,NA,NA,NA,NA
344,FALSE,NA,NA,NA,NA,NA
345,FALSE,NA,NA,NA,NA,NA
346,FALSE,NA,NA,NA,NA,NA
347,FALSE,NA,NA,NA,NA,NA
348,FALSE,NA,NA,NA,NA,NA
349,FALSE,NA,NA,NA,NA,NA
350,FALSE,NA,NA,NA,NA,NA
351,FALSE,NA,NA,NA,NA,NA
352,FALSE,NA,NA,NA,NA,NA
353,FALSE,NA,NA,NA,NA,NA
354,FALSE,NA,NA,NA,NA,NA
355,FALSE,NA,NA,NA,NA,NA
356,FALSE,NA,NA,NA,NA,NA
357,FALSE,NA,NA,NA,NA,NA
358,FALSE,NA,NA,NA,NA,NA
359,FALSE,NA,NA,NA,NA,NA
360,FALSE,NA,NA,NA,NA,NA
361,TRUE,NA,NA,NA,NA,NA
362,TRUE,NA,NA,NA,NA,NA
363,TRUE,NA,NA,NA,NA,NA
364,TRUE,NA,NA,NA,NA,NA
365,TRUE,NA,NA,NA,NA,NA
366,TRUE,NA,NA,NA,NA,NA
367,TRUE,NA,NA,NA,NA,NA
368,TRUE,NA,NA,NA,NA,NA
369,TRUE,NA,NA,NA,NA,NA
370,TRUE,NA,NA,NA,NA,NA
371,TRUE,NA,NA,NA,NA,NA
372,TRUE,NA,NA,NA,NA,NA
373,TRUE,NA,NA,NA,NA,NA
374,TRUE,NA,NA,NA,NA,NA
375,TRUE,NA,NA,NA,NA,NA
376,TRUE,NA,NA,NA,NA,NA
377,TRUE,NA,NA,NA,NA,NA
378,TRUE,NA,NA,NA,NA,NA
379,FALSE,7,9,9,8,9
380,FALSE,6,8,9,9,9
381,FALSE,7,8,8,9,9
382,FALSE,6,7,7,8,9
383,FALSE,8,10,5,6,4
384,FALSE,7,7,8,8,9
385,FALSE,8,7,8,7,9
386,FALSE,7,9,8,7,8
387,FALSE,8,9,8,9,8
388,FALSE,8,9,8,8,8
389,FALSE,9,10,9,10,7
390,FALSE,8,8,8,8,8
391,FALSE,8,10,8,8,6
392,FALSE,8,8,8,7,7
393,FALSE,7,8,8,8,7
394,FALSE,8,8,8,7,7
395,FALSE,9,10,8,8,7
396,FALSE,8,9,8,9,8
397,TRUE,7,8,10,7,9
398,TRUE,7,7,9,10,8
399,TRUE,9,8,9,10,9
400,TRUE,7,9,8,6,7
401,TRUE,8,5,10,7,5
402,TRUE,7,9,10,8,9
403,TRUE,4,8,9,7,9
404,TRUE,6,8,8,8,9
405,TRUE,8,8,9,10,10
406,TRUE,3,7,5,6,7
407,TRUE,7,8,8,7,9
408,TRUE,8,7,8,10,9
409,TRUE,7,7,7,7,7
410,TRUE,8,10,10,5,10
411,TRUE,9,7,8,10,6
412,TRUE,7,8,8,8,9
413,TRUE,8,9,9,8,6
414,TRUE,8,10,8,9,8
415,TRUE,NA,NA,NA,NA,NA
416,FALSE,6,7,8,9,6
417,FALSE,7,9,8,6,9
418,FALSE,7,8,7,7,5
419,FALSE,8,8,8,4,4
420,FALSE,8,9,10,8,9
421,FALSE,7,7,6,7,7
422,TRUE,8,10,8,7,8
423,TRUE,8,8,9,8,9
424,TRUE,7,7,7,8,8
425,TRUE,7,9,9,6,8
426,TRUE,8,7,10,8,9
427,TRUE,8,10,7,9,8
428,TRUE,7,8,9,7,8
429,TRUE,7,9,9,9,9
430,FALSE,5,8,5,9,8
431,FALSE,7,10,9,8,10
432,FALSE,10,10,10,10,10
433,FALSE,7,7,7,6,5
434,FALSE,8,9,8,9,7
435,FALSE,7,9,10,10,10
436,FALSE,8,7,7,10,7
437,FALSE,5,9,8,7,9
438,FALSE,7,9,8,8,8
439,FALSE,8,8,7,8,6
440,TRUE,10,8,10,10,10
441,TRUE,7,6,9,9,8
442,TRUE,7,9,9,7,9
443,TRUE,7,8,7,8,8
444,TRUE,8,7,8,9,8
445,TRUE,8,9,8,7,5
446,TRUE,6,9,7,8,4
447,TRUE,6,6,5,5,6
448,TRUE,9,9,9,9,9
449,TRUE,7,10,10,10,8
450,TRUE,7.5,9,9,8,10
451,TRUE,3,5,4,4,4
452,TRUE,7,9,10,7,9
453,TRUE,4,6,8,4,6
454,FALSE,8,9,9,9,7
455,FALSE,7,9,8,8,8
456,FALSE,8,8,7,7,8
457,FALSE,9,5,8,7,3
458,FALSE,8,10,10,10,8
459,FALSE,5,5,5,5,5
460,TRUE,8,10,9.5,9,8
461,TRUE,8,8,8,10,8
462,TRUE,5,8,7,8,4
463,TRUE,5,5,7,6,7
464,TRUE,NA,NA,NA,NA,NA
465,TRUE,7,6,6,6,7
466,FALSE,7,7,7,7,8
467,FALSE,NA,NA,NA,NA,NA
468,FALSE,8,9,7,7,6
469,FALSE,9,9,6,9,4
470,FALSE,5,8,8,5,5
471,FALSE,6,7,7,6,7
472,FALSE,8,8,8,10,8
473,FALSE,8,9,9,8,8
474,FALSE,9,9,7,10,5
475,FALSE,7,7,7,7,7
476,FALSE,7,8,8,7,8
477,FALSE,6,8,7,7,7
478,FALSE,NA,NA,NA,NA,NA
479,FALSE,8,9,8,7,7
480,FALSE,7,9,8,10,7
481,TRUE,8,7,9,8,6
482,TRUE,6,9,8,9,6
483,TRUE,8,10,10,10,5
484,TRUE,6,10,9,3,10
485,TRUE,10,10,9,10,8
486,TRUE,7,10,8,8,9
487,TRUE,6,8,8,5,6
488,TRUE,5,10,10,10,10
489,TRUE,7,8,7,7,10
490,TRUE,5,7,8,6,7
491,TRUE,7,7,7,8,7
492,TRUE,7,2,10,8,10
493,TRUE,7,7,7,9,2
494,TRUE,6,7,8,9,8
495,TRUE,8,7,7,7,8
496,FALSE,5,6,9,8,8
497,FALSE,8,9,8,10,8
498,FALSE,8,7,9,10,10
499,FALSE,9,10,10,10,5
500,FALSE,7,8,9,8,10
501,FALSE,8,8,8,8,8
502,TRUE,7,8,9,8,9
503,TRUE,6,9,10,4,4
504,TRUE,7,7,7,5,7
505,TRUE,8,9,9,7,10
506,TRUE,6,7,8,6,9
507,TRUE,7,1,8,7,7
508,TRUE,8,8,9,9,9
509,FALSE,NA,NA,NA,NA,NA
510,FALSE,NA,NA,NA,NA,NA
511,FALSE,NA,NA,NA,NA,NA
512,FALSE,NA,NA,NA,NA,NA
513,FALSE,NA,NA,NA,NA,NA
514,FALSE,NA,NA,NA,NA,NA
515,FALSE,NA,NA,NA,NA,NA
516,FALSE,NA,NA,NA,NA,NA
517,FALSE,NA,NA,NA,NA,NA
518,FALSE,NA,NA,NA,NA,NA
519,FALSE,NA,NA,NA,NA,NA
520,FALSE,NA,NA,NA,NA,NA
521,FALSE,NA,NA,NA,NA,NA
522,FALSE,NA,NA,NA,NA,NA
523,FALSE,NA,NA,NA,NA,NA
524,FALSE,NA,NA,NA,NA,NA
525,FALSE,NA,NA,NA,NA,NA
526,FALSE,NA,NA,NA,NA,NA
527,FALSE,NA,NA,NA,NA,NA
528,FALSE,NA,NA,NA,NA,NA
529,FALSE,NA,NA,NA,NA,NA
530,FALSE,NA,NA,NA,NA,NA
531,TRUE,NA,NA,NA,NA,NA
532,TRUE,NA,NA,NA,NA,NA
533,TRUE,NA,NA,NA,NA,NA
534,TRUE,NA,NA,NA,NA,NA
535,TRUE,NA,NA,NA,NA,NA
536,TRUE,NA,NA,NA,NA,NA
537,TRUE,NA,NA,NA,NA,NA
538,TRUE,NA,NA,NA,NA,NA
539,TRUE,NA,NA,NA,NA,NA
540,TRUE,NA,NA,NA,NA,NA
541,TRUE,NA,NA,NA,NA,NA
542,TRUE,NA,NA,NA,NA,NA
543,TRUE,NA,NA,NA,NA,NA
544,TRUE,NA,NA,NA,NA,NA
545,TRUE,NA,NA,NA,NA,NA
546,TRUE,NA,NA,NA,NA,NA
547,TRUE,NA,NA,NA,NA,NA
548,TRUE,NA,NA,NA,NA,NA
549,TRUE,NA,NA,NA,NA,NA
550,TRUE,NA,NA,NA,NA,NA
551,TRUE,NA,NA,NA,NA,NA
552,TRUE,NA,NA,NA,NA,NA
