"iid","is_male","attractiveness","sincerity","intelligence","fun","ambition","shared_interests"
80,FALSE,NA,NA,NA,NA,NA,NA
81,FALSE,NA,NA,NA,NA,NA,NA
82,FALSE,NA,NA,NA,NA,NA,NA
83,FALSE,NA,NA,NA,NA,NA,NA
84,FALSE,NA,NA,NA,NA,NA,NA
85,FALSE,NA,NA,NA,NA,NA,NA
86,FALSE,NA,NA,NA,NA,NA,NA
87,FALSE,NA,NA,NA,NA,NA,NA
88,FALSE,NA,NA,NA,NA,NA,NA
89,FALSE,NA,NA,NA,NA,NA,NA
90,FALSE,NA,NA,NA,NA,NA,NA
91,FALSE,NA,NA,NA,NA,NA,NA
92,FALSE,NA,NA,NA,NA,NA,NA
93,FALSE,NA,NA,NA,NA,NA,NA
94,TRUE,NA,NA,NA,NA,NA,NA
95,TRUE,NA,NA,NA,NA,NA,NA
96,TRUE,NA,NA,NA,NA,NA,NA
97,TRUE,NA,NA,NA,NA,NA,NA
98,TRUE,NA,NA,NA,NA,NA,NA
99,TRUE,NA,NA,NA,NA,NA,NA
100,TRUE,NA,NA,NA,NA,NA,NA
101,TRUE,NA,NA,NA,NA,NA,NA
102,TRUE,NA,NA,NA,NA,NA,NA
103,TRUE,NA,NA,NA,NA,NA,NA
104,TRUE,NA,NA,NA,NA,NA,NA
105,TRUE,NA,NA,NA,NA,NA,NA
106,TRUE,NA,NA,NA,NA,NA,NA
107,TRUE,NA,NA,NA,NA,NA,NA
108,TRUE,NA,NA,NA,NA,NA,NA
109,TRUE,NA,NA,NA,NA,NA,NA
110,TRUE,NA,NA,NA,NA,NA,NA
111,TRUE,NA,NA,NA,NA,NA,NA
112,FALSE,NA,NA,NA,NA,NA,NA
113,FALSE,NA,NA,NA,NA,NA,NA
114,FALSE,NA,NA,NA,NA,NA,NA
115,FALSE,NA,NA,NA,NA,NA,NA
116,FALSE,NA,NA,NA,NA,NA,NA
117,FALSE,NA,NA,NA,NA,NA,NA
119,FALSE,NA,NA,NA,NA,NA,NA
120,FALSE,NA,NA,NA,NA,NA,NA
121,FALSE,NA,NA,NA,NA,NA,NA
122,TRUE,NA,NA,NA,NA,NA,NA
123,TRUE,NA,NA,NA,NA,NA,NA
124,TRUE,NA,NA,NA,NA,NA,NA
125,TRUE,NA,NA,NA,NA,NA,NA
126,TRUE,NA,NA,NA,NA,NA,NA
127,TRUE,NA,NA,NA,NA,NA,NA
128,TRUE,NA,NA,NA,NA,NA,NA
129,TRUE,NA,NA,NA,NA,NA,NA
130,TRUE,NA,NA,NA,NA,NA,NA
131,TRUE,NA,NA,NA,NA,NA,NA
132,FALSE,NA,NA,NA,NA,NA,NA
133,FALSE,7,7,7,7,7,7
134,FALSE,7,8,6,8,6,7
135,FALSE,8,7,8,9,8,7
136,FALSE,10,10,10,10,10,6
137,TRUE,NA,NA,NA,NA,NA,NA
138,TRUE,NA,NA,NA,NA,NA,NA
139,TRUE,9,9,9,9,7,8
140,TRUE,NA,NA,NA,NA,NA,NA
141,TRUE,NA,NA,NA,NA,NA,NA
142,FALSE,7,9,7,7,8,8
143,FALSE,NA,NA,NA,NA,NA,NA
144,FALSE,8,6,7,8,7,7
145,FALSE,9,8,7,8,9,9
146,FALSE,NA,NA,NA,NA,NA,NA
147,FALSE,10,6,6,10,6,6
148,FALSE,NA,NA,NA,NA,NA,NA
149,FALSE,10,8,6,8,8,8
150,FALSE,10,6,7,7,7,7
151,FALSE,7,7,7,8,9,8
152,FALSE,8,9,6,8,8,5
153,FALSE,7,7,7,6,8,6
154,FALSE,9,9,9,9,9,9
155,FALSE,NA,NA,NA,NA,NA,NA
156,FALSE,NA,NA,NA,NA,NA,NA
157,FALSE,NA,NA,NA,NA,NA,NA
158,TRUE,9,7,7,9,7,7
159,TRUE,9,7,7,8,7,8
160,TRUE,NA,NA,NA,NA,NA,NA
161,TRUE,NA,NA,NA,NA,NA,NA
162,TRUE,NA,NA,NA,NA,NA,NA
163,TRUE,7,7,7,8,8,8
164,TRUE,NA,NA,NA,NA,NA,NA
165,TRUE,9,7,5,7,3,6
166,TRUE,7,7,7,7,7,7
167,TRUE,NA,NA,NA,NA,NA,NA
168,TRUE,NA,NA,NA,NA,NA,NA
169,TRUE,10,7,7,8,7,7
170,TRUE,9,5,4,8,8,7
171,TRUE,8,7,8,7,9,9
172,TRUE,NA,NA,NA,NA,NA,NA
173,TRUE,NA,NA,NA,NA,NA,NA
174,FALSE,7,7,7,8,6,6
175,FALSE,9,7,6,9,7,9
176,FALSE,NA,NA,NA,NA,NA,NA
177,FALSE,NA,NA,NA,NA,NA,NA
178,FALSE,NA,NA,NA,NA,NA,NA
179,FALSE,NA,NA,NA,NA,NA,NA
180,FALSE,10,8,8,8,8,8
181,FALSE,9,7,7,9,7,9
182,FALSE,8,8,8,8,8,8
183,FALSE,8,8,8,8,8,6
184,TRUE,8,6,6,8,8,8
185,TRUE,6,6,6,6,6,6
186,TRUE,8,7,5,8,5,7
187,TRUE,10,9,8,9,7,6
188,TRUE,9,6,6,8,6,6
189,TRUE,10,7,7,8,6,7
190,TRUE,NA,NA,NA,NA,NA,NA
191,TRUE,9,7,6,7,3,5
192,TRUE,10,5,5,10,5,9
193,TRUE,10,6,6,8,5,5
194,FALSE,10,7,8,9,9,8
195,FALSE,8,8,7,8,9,8
196,FALSE,NA,NA,NA,NA,NA,NA
197,FALSE,NA,NA,NA,NA,NA,NA
198,FALSE,7,6,7,6,6,6
199,FALSE,7,8,7,6,9,6
200,FALSE,NA,NA,NA,NA,NA,NA
201,FALSE,6,8,7,6,8,6
202,FALSE,8,9,8,9,9,8
203,FALSE,7,9,9,8,8,6
204,FALSE,10,7,8,9,7,7
205,FALSE,10,10,10,10,10,10
206,FALSE,7,7,7,7,7,7
207,FALSE,9,10,9,10,10,9
208,FALSE,NA,NA,NA,NA,NA,NA
209,FALSE,NA,NA,NA,NA,NA,NA
210,FALSE,6,6,6,6,6,6
211,FALSE,NA,NA,NA,NA,NA,NA
212,FALSE,8,7,6,8,6,6
213,FALSE,NA,NA,NA,NA,NA,NA
214,TRUE,8,10,8,10,7,5
215,TRUE,9,7,6,9,4,8
216,TRUE,NA,NA,NA,NA,NA,NA
217,TRUE,NA,NA,NA,NA,NA,NA
218,TRUE,NA,NA,NA,NA,NA,NA
219,TRUE,NA,NA,NA,NA,NA,NA
220,TRUE,10,10,10,10,10,10
221,TRUE,9,9,5,9,6,8
222,TRUE,NA,NA,NA,NA,NA,NA
223,TRUE,9,4,5,8,2,5
224,TRUE,9,9,6,10,5,9
225,TRUE,NA,NA,NA,NA,NA,NA
226,TRUE,10,3,5,8,3,8
227,TRUE,10,7,7,9,6,6
228,TRUE,NA,NA,NA,NA,NA,NA
229,TRUE,10,3,3,10,1,1
230,TRUE,8,8,8,8,8,8
231,TRUE,NA,NA,NA,NA,NA,NA
232,TRUE,9,7,7,8,7,7
233,TRUE,NA,NA,NA,NA,NA,NA
234,FALSE,15,15,20,10,20,20
235,FALSE,15,20,15,20,15,15
236,FALSE,NA,NA,NA,NA,NA,NA
237,FALSE,25,15,10,20,20,10
238,FALSE,20,10,20,20,20,10
239,FALSE,15,20,15,15,25,10
240,FALSE,40,5,10,25,10,10
241,FALSE,20,20,20,20,10,10
242,FALSE,25,15,15,25,10,10
243,TRUE,NA,NA,NA,NA,NA,NA
244,TRUE,50,10,10,10,10,10
245,TRUE,NA,NA,NA,NA,NA,NA
246,TRUE,40,15,10,25,5,5
247,TRUE,20,10,20,25,10,15
248,TRUE,25,15,10,25,10,15
249,TRUE,15,20,20,15,20,15
250,TRUE,NA,NA,NA,NA,NA,NA
251,TRUE,25,15,15,20,15,10
252,FALSE,NA,NA,NA,NA,NA,NA
253,FALSE,30,15,5,20,5,25
254,FALSE,NA,NA,NA,NA,NA,NA
255,FALSE,NA,NA,NA,NA,NA,NA
256,FALSE,NA,NA,NA,NA,NA,NA
257,FALSE,NA,NA,NA,NA,NA,NA
258,FALSE,NA,NA,NA,NA,NA,NA
259,FALSE,18,18,17,18,13,16
260,FALSE,25,5,25,20,15,5
261,FALSE,45,20,10,10,5,10
262,FALSE,17,16,16,17,17,17
263,FALSE,NA,NA,NA,NA,NA,NA
264,FALSE,25,20,20,20,15,20
265,FALSE,NA,NA,NA,NA,NA,NA
266,FALSE,NA,NA,NA,NA,NA,NA
267,FALSE,20,15,15,20,10,20
268,FALSE,60,5,10,10,5,10
269,FALSE,NA,NA,NA,NA,NA,NA
270,FALSE,19,15,17,18,16,15
271,FALSE,40,10,10,15,10,15
272,FALSE,NA,NA,NA,NA,NA,NA
273,TRUE,37,10,11,20,5,17
274,TRUE,20,15,20,20,10,15
275,TRUE,NA,NA,NA,NA,NA,NA
276,TRUE,30,10,15,20,5,20
277,TRUE,60,0,0,20,0,20
278,TRUE,15,15,20,20,15,15
279,TRUE,NA,NA,NA,NA,NA,NA
280,TRUE,30,20,20,10,5,15
281,TRUE,NA,NA,NA,NA,NA,NA
282,TRUE,NA,NA,NA,NA,NA,NA
283,TRUE,NA,NA,NA,NA,NA,NA
284,TRUE,25,20,20,20,5,10
285,TRUE,NA,NA,NA,NA,NA,NA
286,TRUE,NA,NA,NA,NA,NA,NA
287,TRUE,NA,NA,NA,NA,NA,NA
288,TRUE,40,10,20,20,5,5
289,TRUE,50,10,5,30,0,5
290,TRUE,NA,NA,NA,NA,NA,NA
291,TRUE,NA,NA,NA,NA,NA,NA
292,TRUE,NA,NA,NA,NA,NA,NA
293,TRUE,NA,NA,NA,NA,NA,NA
294,FALSE,NA,NA,NA,NA,NA,NA
295,FALSE,15,10,10,10,10,45
296,FALSE,30,10,15,25,5,15
297,FALSE,50,10,10,10,10,10
298,FALSE,NA,NA,NA,NA,NA,NA
299,FALSE,NA,NA,NA,NA,NA,NA
300,FALSE,NA,NA,NA,NA,NA,NA
301,FALSE,NA,NA,NA,NA,NA,NA
302,FALSE,50,20,10,10,5,5
303,FALSE,30,15,25,10,5,15
304,FALSE,20,15,15,20,15,15
305,FALSE,30,15,10,20,5,20
306,FALSE,22,16,20,15,10,17
307,FALSE,15,20,20,15,15,15
308,TRUE,NA,NA,NA,NA,NA,NA
309,TRUE,20,10,15,15,30,10
310,TRUE,NA,NA,NA,NA,NA,NA
311,TRUE,NA,NA,NA,NA,NA,NA
312,TRUE,NA,NA,NA,NA,NA,NA
313,TRUE,25,10,15,20,15,15
314,TRUE,25,15,10,25,10,15
315,TRUE,NA,NA,NA,NA,NA,NA
316,TRUE,30,10,15,30,10,5
317,TRUE,40,0,15,20,0,25
318,TRUE,NA,NA,NA,NA,NA,NA
319,TRUE,20,5,5,30,30,10
320,TRUE,NA,NA,NA,NA,NA,NA
321,TRUE,NA,NA,NA,NA,NA,NA
322,FALSE,0,40,0,30,0,30
323,FALSE,30,20,10,20,10,10
324,FALSE,NA,NA,NA,NA,NA,NA
325,FALSE,NA,NA,NA,NA,NA,NA
326,FALSE,NA,NA,NA,NA,NA,NA
327,FALSE,NA,NA,NA,NA,NA,NA
328,FALSE,40,10,20,10,10,10
329,FALSE,NA,NA,NA,NA,NA,NA
330,FALSE,NA,NA,NA,NA,NA,NA
331,FALSE,25,10,10,25,5,25
332,TRUE,50,5,15,20,10,0
333,TRUE,45,5,15,25,5,5
334,TRUE,NA,NA,NA,NA,NA,NA
335,TRUE,NA,NA,NA,NA,NA,NA
336,TRUE,50,20,20,3,3,4
337,TRUE,NA,NA,NA,NA,NA,NA
338,TRUE,NA,NA,NA,NA,NA,NA
339,TRUE,NA,NA,NA,NA,NA,NA
340,TRUE,NA,NA,NA,NA,NA,NA
341,FALSE,NA,NA,NA,NA,NA,NA
342,FALSE,NA,NA,NA,NA,NA,NA
343,FALSE,40,10,20,20,5,5
344,FALSE,NA,NA,NA,NA,NA,NA
345,FALSE,50,10,10,10,10,10
346,FALSE,NA,NA,NA,NA,NA,NA
347,FALSE,NA,NA,NA,NA,NA,NA
348,FALSE,NA,NA,NA,NA,NA,NA
349,FALSE,15,15,10,20,20,20
350,FALSE,NA,NA,NA,NA,NA,NA
351,FALSE,NA,NA,NA,NA,NA,NA
352,FALSE,NA,NA,NA,NA,NA,NA
353,FALSE,NA,NA,NA,NA,NA,NA
354,FALSE,20,15,15,15,20,15
355,FALSE,NA,NA,NA,NA,NA,NA
356,FALSE,NA,NA,NA,NA,NA,NA
357,FALSE,20,20,15,20,5,20
358,FALSE,NA,NA,NA,NA,NA,NA
359,FALSE,30,10,10,20,15,15
360,FALSE,30,30,10,10,10,10
361,TRUE,20,10,20,20,10,20
362,TRUE,NA,NA,NA,NA,NA,NA
363,TRUE,NA,NA,NA,NA,NA,NA
364,TRUE,NA,NA,NA,NA,NA,NA
365,TRUE,NA,NA,NA,NA,NA,NA
366,TRUE,NA,NA,NA,NA,NA,NA
367,TRUE,NA,NA,NA,NA,NA,NA
368,TRUE,30,10,20,20,10,10
369,TRUE,40,5,10,15,5,25
370,TRUE,NA,NA,NA,NA,NA,NA
371,TRUE,NA,NA,NA,NA,NA,NA
372,TRUE,NA,NA,NA,NA,NA,NA
373,TRUE,NA,NA,NA,NA,NA,NA
374,TRUE,NA,NA,NA,NA,NA,NA
375,TRUE,NA,NA,NA,NA,NA,NA
376,TRUE,40,10,10,20,10,10
377,TRUE,NA,NA,NA,NA,NA,NA
378,TRUE,NA,NA,NA,NA,NA,NA
379,FALSE,40,15,5,25,0,15
380,FALSE,NA,NA,NA,NA,NA,NA
381,FALSE,NA,NA,NA,NA,NA,NA
382,FALSE,NA,NA,NA,NA,NA,NA
383,FALSE,25,5,10,30,10,5
384,FALSE,20,10,20,15,15,20
385,FALSE,NA,NA,NA,NA,NA,NA
386,FALSE,15,20,20,15,10,20
387,FALSE,NA,NA,NA,NA,NA,NA
388,FALSE,NA,NA,NA,NA,NA,NA
389,FALSE,60,10,10,10,0,10
390,FALSE,NA,NA,NA,NA,NA,NA
391,FALSE,60,0,0,0,40,0
392,FALSE,NA,NA,NA,NA,NA,NA
393,FALSE,NA,NA,NA,NA,NA,NA
394,FALSE,20,20,20,10,20,10
395,FALSE,50,10,10,20,10,0
396,FALSE,NA,NA,NA,NA,NA,NA
397,TRUE,18,22,20,12,18,10
398,TRUE,35,10,15,20,10,10
399,TRUE,NA,NA,NA,NA,NA,NA
400,TRUE,NA,NA,NA,NA,NA,NA
401,TRUE,30,10,20,20,0,20
402,TRUE,25,20,5,20,15,15
403,TRUE,NA,NA,NA,NA,NA,NA
404,TRUE,25,5,25,25,5,15
405,TRUE,NA,NA,NA,NA,NA,NA
406,TRUE,NA,NA,NA,NA,NA,NA
407,TRUE,50,10,10,10,10,10
408,TRUE,NA,NA,NA,NA,NA,NA
409,TRUE,NA,NA,NA,NA,NA,NA
410,TRUE,NA,NA,NA,NA,NA,NA
411,TRUE,70,0,15,15,0,0
412,TRUE,NA,NA,NA,NA,NA,NA
413,TRUE,NA,NA,NA,NA,NA,NA
414,TRUE,NA,NA,NA,NA,NA,NA
415,TRUE,20,20,20,10,20,10
416,FALSE,20,15,20,15,15,15
417,FALSE,NA,NA,NA,NA,NA,NA
418,FALSE,25,15,15,15,10,20
419,FALSE,NA,NA,NA,NA,NA,NA
420,FALSE,25,15,15,20,15,10
421,FALSE,30,10,20,10,20,10
422,TRUE,NA,NA,NA,NA,NA,NA
423,TRUE,NA,NA,NA,NA,NA,NA
424,TRUE,NA,NA,NA,NA,NA,NA
425,TRUE,NA,NA,NA,NA,NA,NA
426,TRUE,NA,NA,NA,NA,NA,NA
427,TRUE,NA,NA,NA,NA,NA,NA
428,TRUE,NA,NA,NA,NA,NA,NA
429,TRUE,50,10,10,10,10,10
430,FALSE,20,20,10,25,15,10
431,FALSE,50,10,10,10,10,10
432,FALSE,NA,NA,NA,NA,NA,NA
433,FALSE,NA,NA,NA,NA,NA,NA
434,FALSE,40,20,10,10,5,15
435,FALSE,NA,NA,NA,NA,NA,NA
436,FALSE,NA,NA,NA,NA,NA,NA
437,FALSE,NA,NA,NA,NA,NA,NA
438,FALSE,20,15,15,20,15,15
439,FALSE,30,10,10,10,30,10
440,TRUE,NA,NA,NA,NA,NA,NA
441,TRUE,70,5,5,10,0,10
442,TRUE,NA,NA,NA,NA,NA,NA
443,TRUE,NA,NA,NA,NA,NA,NA
444,TRUE,NA,NA,NA,NA,NA,NA
445,TRUE,50,5,5,10,25,5
446,TRUE,NA,NA,NA,NA,NA,NA
447,TRUE,NA,NA,NA,NA,NA,NA
448,TRUE,40,10,15,20,0,15
449,TRUE,NA,NA,NA,NA,NA,NA
450,TRUE,40,10,10,10,20,10
451,TRUE,NA,NA,NA,NA,NA,NA
452,TRUE,NA,NA,NA,NA,NA,NA
453,TRUE,NA,NA,NA,NA,NA,NA
454,FALSE,20,20,10,20,10,20
455,FALSE,NA,NA,NA,NA,NA,NA
456,FALSE,NA,NA,NA,NA,NA,NA
457,FALSE,NA,NA,NA,NA,NA,NA
458,FALSE,50,20,30,0,0,0
459,FALSE,50,10,10,0,10,20
460,TRUE,20,20,15,15,15,15
461,TRUE,NA,NA,NA,NA,NA,NA
462,TRUE,25,20,20,15,10,10
463,TRUE,NA,NA,NA,NA,NA,NA
464,TRUE,NA,NA,NA,NA,NA,NA
465,TRUE,NA,NA,NA,NA,NA,NA
466,FALSE,NA,NA,NA,NA,NA,NA
467,FALSE,30,15,15,15,10,15
468,FALSE,20,20,15,15,20,10
469,FALSE,20,20,10,20,0,30
470,FALSE,NA,NA,NA,NA,NA,NA
471,FALSE,NA,NA,NA,NA,NA,NA
472,FALSE,NA,NA,NA,NA,NA,NA
473,FALSE,NA,NA,NA,NA,NA,NA
474,FALSE,NA,NA,NA,NA,NA,NA
475,FALSE,NA,NA,NA,NA,NA,NA
476,FALSE,40,5,5,10,30,10
477,FALSE,NA,NA,NA,NA,NA,NA
478,FALSE,NA,NA,NA,NA,NA,NA
479,FALSE,NA,NA,NA,NA,NA,NA
480,FALSE,NA,NA,NA,NA,NA,NA
481,TRUE,20,10,20,20,10,20
482,TRUE,NA,NA,NA,NA,NA,NA
483,TRUE,NA,NA,NA,NA,NA,NA
484,TRUE,20,15,20,20,10,15
485,TRUE,NA,NA,NA,NA,NA,NA
486,TRUE,40,10,15,25,10,5
487,TRUE,NA,NA,NA,NA,NA,NA
488,TRUE,NA,NA,NA,NA,NA,NA
489,TRUE,NA,NA,NA,NA,NA,NA
490,TRUE,NA,NA,NA,NA,NA,NA
491,TRUE,75,5,5,5,5,5
492,TRUE,60,10,30,0,0,0
493,TRUE,NA,NA,NA,NA,NA,NA
494,TRUE,NA,NA,NA,NA,NA,NA
495,TRUE,NA,NA,NA,NA,NA,NA
496,FALSE,NA,NA,NA,NA,NA,NA
497,FALSE,NA,NA,NA,NA,NA,NA
498,FALSE,NA,NA,NA,NA,NA,NA
499,FALSE,40,5,25,25,0,5
500,FALSE,NA,NA,NA,NA,NA,NA
501,FALSE,50,5,5,10,5,25
502,TRUE,NA,NA,NA,NA,NA,NA
503,TRUE,75,5,5,5,5,5
504,TRUE,NA,NA,NA,NA,NA,NA
505,TRUE,NA,NA,NA,NA,NA,NA
506,TRUE,NA,NA,NA,NA,NA,NA
507,TRUE,40,10,20,20,5,5
508,TRUE,NA,NA,NA,NA,NA,NA
509,FALSE,NA,NA,NA,NA,NA,NA
510,FALSE,40,15,15,10,15,5
511,FALSE,NA,NA,NA,NA,NA,NA
512,FALSE,NA,NA,NA,NA,NA,NA
513,FALSE,NA,NA,NA,NA,NA,NA
514,FALSE,60,10,0,30,0,0
515,FALSE,NA,NA,NA,NA,NA,NA
516,FALSE,NA,NA,NA,NA,NA,NA
517,FALSE,NA,NA,NA,NA,NA,NA
518,FALSE,NA,NA,NA,NA,NA,NA
519,FALSE,NA,NA,NA,NA,NA,NA
520,FALSE,30,15,15,20,10,10
521,FALSE,20,15,15,20,20,10
522,FALSE,NA,NA,NA,NA,NA,NA
523,FALSE,NA,NA,NA,NA,NA,NA
524,FALSE,30,10,10,20,10,20
525,FALSE,NA,NA,NA,NA,NA,NA
526,FALSE,80,5,5,5,5,0
527,FALSE,NA,NA,NA,NA,NA,NA
528,FALSE,30,10,10,20,10,20
529,FALSE,25,15,20,10,10,20
530,FALSE,25,20,10,15,10,15
531,TRUE,NA,NA,NA,NA,NA,NA
532,TRUE,20,20,10,20,10,20
533,TRUE,NA,NA,NA,NA,NA,NA
534,TRUE,NA,NA,NA,NA,NA,NA
535,TRUE,NA,NA,NA,NA,NA,NA
536,TRUE,NA,NA,NA,NA,NA,NA
537,TRUE,30,10,10,25,0,25
538,TRUE,NA,NA,NA,NA,NA,NA
539,TRUE,NA,NA,NA,NA,NA,NA
540,TRUE,25,15,15,15,15,15
541,TRUE,NA,NA,NA,NA,NA,NA
542,TRUE,NA,NA,NA,NA,NA,NA
543,TRUE,NA,NA,NA,NA,NA,NA
544,TRUE,NA,NA,NA,NA,NA,NA
545,TRUE,30,10,20,20,10,10
546,TRUE,30,10,20,30,10,20
547,TRUE,NA,NA,NA,NA,NA,NA
548,TRUE,60,0,0,20,0,20
549,TRUE,40,0,20,20,10,10
550,TRUE,NA,NA,NA,NA,NA,NA
551,TRUE,NA,NA,NA,NA,NA,NA
552,TRUE,80,0,10,0,0,10
